288.970365, 4.864010
288.970527, 4.857167
288.968767, 4.849000
288.964565, 4.843602
288.961383, 4.835271
288.960579, 4.829079
288.962440, 4.821838
288.959213, 4.813163
288.955834, 4.808707
288.954163, 4.801228
288.950184, 4.797550
288.944595, 4.794957
288.939982, 4.789088
288.935646, 4.782657
288.928734, 4.777963
288.922090, 4.775333
288.915580, 4.773735
288.908757, 4.769728
288.902923, 4.765243
288.897988, 4.759591
288.893052, 4.753938
288.888050, 4.747770
288.882327, 4.744145
288.876398, 4.747019
288.870334, 4.748861
288.866694, 4.753186
288.867498, 4.759378
288.871065, 4.762585
288.875867, 4.767206
288.880735, 4.772342
288.886703, 4.777859
288.890109, 4.787910
288.884670, 4.794569
288.878920, 4.798819
288.873437, 4.805134
288.869098, 4.812174
288.868891, 4.818673
288.872838, 4.824805
288.876607, 4.829560
288.880509, 4.835347
288.886076, 4.837768
288.890367, 4.843855
288.896170, 4.850793
288.900117, 4.856925
288.901055, 4.864149
288.899627, 4.872033
288.899066, 4.881203
288.897639, 4.889087
288.895012, 4.898526
288.891885, 4.906807
288.891545, 4.912275
288.898412, 4.916625
288.905011, 4.918911
288.911387, 4.919477
288.917719, 4.919699
288.924005, 4.919577
288.930426, 4.920487
288.936757, 4.920709
288.941380, 4.923953
288.944250, 4.929875
288.947119, 4.935798
288.947225, 4.944706
288.945963, 4.951168
288.945667, 4.956980
288.947704, 4.964585
288.952506, 4.969206
288.954231, 4.974403
288.960339, 4.972905
288.966045, 4.968310
288.972421, 4.968876
288.976301, 4.974492
288.979439, 4.982478
288.975413, 4.991926
288.969796, 4.997209
288.963420, 4.996643
288.956687, 4.993325
288.949998, 4.990350
288.946051, 4.984219
288.941836, 4.976023
288.935415, 4.975113
288.929307, 4.976611
288.923378, 4.979486
288.917225, 4.980640
288.910983, 4.981106
288.904518, 4.979852
288.898052, 4.978598
288.891364, 4.975624
288.884362, 4.970242
288.877361, 4.964859
288.871795, 4.962438
288.868160, 4.958715
288.866324, 4.952657
288.865252, 4.944401
288.868312, 4.935604
288.871171, 4.925259
288.868033, 4.917272
288.866085, 4.910355
288.859307, 4.906693
288.852574, 4.903374
288.846064, 4.901776
288.840498, 4.899355
288.835696, 4.894735
288.830761, 4.889083
288.827834, 4.880019
288.824486, 4.873109
288.820539, 4.866978
288.813984, 4.865036
288.807608, 4.864470
288.802622, 4.866521
288.801194, 4.874405
288.800500, 4.882542
288.803637, 4.890529
288.804441, 4.896722
288.810409, 4.902239
288.817411, 4.907621
288.819515, 4.915743
288.818320, 4.922722
288.814858, 4.928422
288.810341, 4.934086
288.803876, 4.932832
288.797634, 4.933298
288.791258, 4.932732
288.784837, 4.931822
288.778416, 4.930912
288.771951, 4.929658
288.765486, 4.928404
288.759110, 4.927838
288.752778, 4.927616
288.746670, 4.929114
288.740652, 4.931300
288.734722, 4.934175
288.730093, 4.938978
288.729864, 4.945306
288.729425, 4.952710
288.726642, 4.960946
288.723448, 4.968711
288.719020, 4.975062
288.713537, 4.981377
288.707965, 4.987003
288.703604, 4.993871
288.699244, 5.000739
288.693627, 5.006021
288.687697, 5.008896
288.681589, 5.010394
288.675347, 5.010860
288.669060, 5.010982
288.662684, 5.010416
288.656353, 5.010194
288.650066, 5.010316
288.643913, 5.011470
288.637850, 5.013313
288.631787, 5.015155
288.625946, 5.018717
288.620151, 5.022624
288.614623, 5.028594
288.609006, 5.033877
288.603300, 5.038471
288.597371, 5.041346
288.591173, 5.042156
288.585110, 5.043998
288.579046, 5.045840
288.572983, 5.047682
288.567187, 5.051589
288.564593, 5.058575
288.560844, 5.067462
288.555004, 5.071025
288.549208, 5.074931
288.543279, 5.077805
288.536813, 5.076551
288.530616, 5.077361
288.524285, 5.077140
288.517819, 5.075885
288.512119, 5.072432
288.507184, 5.066780
288.503613, 5.058150
288.501674, 5.048607
288.500602, 5.040351
288.502374, 5.032422
288.496527, 5.025140
288.490061, 5.023886
288.484087, 5.026416
288.477935, 5.027570
288.471692, 5.028036
288.465406, 5.028158
288.458985, 5.027248
288.452698, 5.027370
288.446144, 5.025428
288.439143, 5.020046
288.432320, 5.016040
288.426257, 5.017882
288.420416, 5.021444
288.414442, 5.023975
288.408423, 5.026161
288.402494, 5.029035
288.396430, 5.030877
288.390367, 5.032720
288.388005, 5.038801
288.386877, 5.046296
288.382271, 5.051271
288.376029, 5.051737
288.369519, 5.050139
288.363885, 5.047202
288.360318, 5.043995
288.358557, 5.035828
288.356376, 5.029816
288.356806, 5.025036
288.361201, 5.018427
288.356165, 5.012000
288.349164, 5.006618
288.342163, 5.001236
288.335429, 4.997917
288.328875, 4.995975
288.322722, 4.997130
288.316703, 4.999316
288.310461, 4.999782
288.303996, 4.998528
288.297530, 4.997274
288.291065, 4.996020
288.284242, 4.992014
288.278274, 4.986496
288.272306, 4.980979
288.265617, 4.978005
288.259063, 4.976063
288.252597, 4.974809
288.246043, 4.972867
288.239399, 4.970236
288.233475, 4.965063
288.230606, 4.959141
288.227602, 4.952186
288.226798, 4.945994
288.226061, 4.940317
288.227324, 4.933855
288.228452, 4.926360
288.230546, 4.918214
288.234839, 4.910831
288.239535, 4.906543
288.245331, 4.902637
288.251081, 4.898386
288.256788, 4.893792
288.262673, 4.890574
288.268557, 4.887355
288.274710, 4.886201
288.280908, 4.885391
288.287105, 4.884581
288.293347, 4.884115
288.299678, 4.884336
288.306099, 4.885246
288.312564, 4.886500
288.318896, 4.886722
288.325272, 4.887288
288.331960, 4.890263
288.338292, 4.890484
288.344355, 4.888642
288.350553, 4.887832
288.356839, 4.887710
288.363082, 4.887244
288.369368, 4.887122
288.375655, 4.887000
288.381942, 4.886878
288.388005, 4.885035
288.394113, 4.883537
288.399730, 4.878255
288.404024, 4.870871
288.408496, 4.864863
288.414292, 4.860957
288.420221, 4.858083
288.426463, 4.857616
288.432706, 4.857150
288.438814, 4.855652
288.444832, 4.853466
288.450762, 4.850592
288.456691, 4.847717
288.462710, 4.845531
288.468506, 4.841625
288.473989, 4.835310
288.479874, 4.832092
288.485803, 4.829217
288.491777, 4.826687
288.498064, 4.826565
288.504485, 4.827475
288.510682, 4.826665
288.515221, 4.821173
288.518549, 4.814441
288.519610, 4.806430
288.522871, 4.799181
288.527232, 4.792314
288.531593, 4.785446
288.532721, 4.777951
288.531984, 4.772275
288.533313, 4.766328
288.538210, 4.763589
288.544764, 4.765531
288.557969, 4.762056
288.561498, 4.756871
288.565747, 4.749143
288.571319, 4.743517
288.577293, 4.740987
288.583446, 4.739832
288.589822, 4.740398
288.596243, 4.741308
288.602976, 4.744627
288.609977, 4.750009
288.616934, 4.755047
288.623622, 4.758021
288.630445, 4.762028
288.637089, 4.764658
288.643643, 4.766600
288.650243, 4.768886
288.656663, 4.769796
288.662905, 4.769330
288.668880, 4.766800
288.674586, 4.762205
288.679058, 4.756197
288.679086, 4.748322
288.678283, 4.742129
288.676312, 4.735040
288.675575, 4.729363
288.676770, 4.722385
288.679964, 4.714620
288.683292, 4.707887
288.686821, 4.702703
288.685816, 4.694962
288.686135, 4.689323
288.691662, 4.683352
288.697636, 4.680822
288.703655, 4.678636
288.709495, 4.675073
288.715871, 4.675639
288.715866, 4.683687
288.711505, 4.690555
288.706067, 4.697213
288.700226, 4.700776
288.696184, 4.702004
288.697887, 4.707029
288.703498, 4.709794
288.709874, 4.710360
288.716205, 4.710582
288.722179, 4.708052
288.728064, 4.704834
288.734172, 4.703335
288.740504, 4.703557
288.746701, 4.702747
288.752765, 4.700905
288.759007, 4.700439
288.764930, 4.705612
288.770765, 4.710097
288.777453, 4.713072
288.783740, 4.712949
288.790116, 4.713515
288.796313, 4.712705
288.802198, 4.709487
288.807860, 4.704548
288.813566, 4.699954
288.819406, 4.696392
288.825380, 4.693861
288.831712, 4.694083
288.838400, 4.697057
288.844302, 4.702059
288.849170, 4.707195
288.854558, 4.708240
288.860800, 4.707774
288.867078, 4.703542
288.871989, 4.696865
288.878544, 4.698807
288.880438, 4.708006
288.878666, 4.715934
288.878169, 4.720198
288.883037, 4.725334
288.888581, 4.727583
288.894913, 4.727805
288.901378, 4.729059
288.908067, 4.732033
288.914978, 4.736728
288.921622, 4.739358
288.928534, 4.744052
288.934866, 4.744274
288.940572, 4.739679
288.946457, 4.736461
288.951984, 4.730491
288.957646, 4.725552
288.963397, 4.721302
288.969639, 4.720836
288.976104, 4.722090
288.984591, 4.722729
288.990475, 4.719511
288.996494, 4.717325
289.002558, 4.715483
289.008577, 4.713296
289.014461, 4.710078
289.020212, 4.705828
289.026276, 4.703985
289.032473, 4.703175
289.038849, 4.703741
289.040775, 4.710487
289.037514, 4.717735
289.032908, 4.722711
289.027202, 4.727305
289.026928, 4.733289
289.029730, 4.738695
289.032533, 4.744102
289.035403, 4.750024
289.040472, 4.756709
289.045407, 4.762361
289.048210, 4.767767
289.115416, 4.759507
289.119145, 4.755870
289.125387, 4.755404
289.131853, 4.756658
289.138262, 4.760719
289.133014, 4.765603
289.126638, 4.765037
289.119994, 4.762407
289.011430, 4.864765
289.015421, 4.871240
289.018527, 4.881680
289.018034, 4.891366
289.016838, 4.898345
289.013511, 4.905077
289.008882, 4.909881
289.002774, 4.911379
288.996175, 4.909093
288.991552, 4.905849
288.988816, 4.900958
288.988012, 4.894766
288.987209, 4.888573
288.987371, 4.881730
288.988164, 4.871655
288.992123, 4.861691
288.997918, 4.857785
289.004428, 4.859383
288.921565, 4.941238
288.915686, 4.936408
288.909176, 4.934810
288.902800, 4.934244
288.896558, 4.934710
288.890851, 4.939305
288.889813, 4.947488
288.893648, 4.952759
288.899371, 4.956384
288.905881, 4.957982
288.912301, 4.958892
288.918365, 4.957050
288.922203, 4.948851
288.860158, 4.848504
288.854318, 4.852066
288.848299, 4.854252
288.841923, 4.853686
288.836334, 4.851093
288.832767, 4.847886
288.832339, 4.839195
288.833091, 4.834199
288.836955, 4.831595
288.843018, 4.829752
288.849484, 4.831006
288.856128, 4.833637
288.860186, 4.840628
288.833784, 4.807169
288.827810, 4.809699
288.821568, 4.810165
288.815103, 4.808911
288.808593, 4.807313
288.801681, 4.802619
288.794680, 4.797236
288.787947, 4.793918
288.782112, 4.789433
288.776189, 4.784259
288.769634, 4.782317
288.763526, 4.783816
288.757686, 4.787378
288.753057, 4.792181
288.752783, 4.798165
288.758936, 4.797011
288.753783, 4.781591
288.747994, 4.777449
288.741707, 4.777571
288.737084, 4.774327
288.737447, 4.769032
288.741987, 4.763540
288.748407, 4.764450
288.754739, 4.764672
288.760981, 4.764206
288.767267, 4.764084
288.773331, 4.762242
288.779171, 4.758679
288.785592, 4.759589
288.792012, 4.760499
288.798478, 4.761753
288.804631, 4.760599
288.811007, 4.761165
288.817427, 4.762075
288.824027, 4.764361
288.830983, 4.769399
288.836951, 4.774917
288.839754, 4.780323
288.840491, 4.786000
288.843418, 4.795063
288.839535, 4.802918
288.786628, 4.816132
288.780163, 4.814878
288.776433, 4.818514
288.776003, 4.823294
288.781726, 4.826919
288.787655, 4.824045
288.777559, 4.875745
288.771138, 4.874835
288.764985, 4.875989
288.758966, 4.878176
288.752948, 4.880362
288.747241, 4.884956
288.745125, 4.892930
288.742696, 4.898496
288.744533, 4.904553
288.750233, 4.908006
288.756832, 4.910292
288.763342, 4.911890
288.769719, 4.912456
288.775916, 4.911646
288.781667, 4.907396
288.785849, 4.899152
288.786977, 4.891657
288.786240, 4.885981
288.783438, 4.880574
288.709784, 4.863438
288.705223, 4.868758
288.700795, 4.875109
288.697467, 4.881842
288.696406, 4.889852
288.695278, 4.897347
288.692084, 4.905112
288.690822, 4.911574
288.690459, 4.916870
288.695216, 4.921146
288.699042, 4.929043
288.699603, 4.938765
288.701507, 4.945339
288.703277, 4.950880
288.703114, 4.957724
288.701919, 4.964703
288.700626, 4.973618
288.697731, 4.980994
288.694270, 4.986695
288.689864, 4.993218
288.684158, 4.997813
288.678050, 4.999311
288.671852, 5.000121
288.665298, 4.998179
288.658386, 4.993485
288.651563, 4.989478
288.645187, 4.988912
288.638990, 4.989723
288.632926, 4.991565
288.626863, 4.993407
288.620889, 4.995937
288.615049, 4.999500
288.610576, 5.005507
288.607181, 5.011724
288.603987, 5.019489
288.599537, 5.025668
288.593831, 5.030263
288.587857, 5.032793
288.581838, 5.034979
288.575507, 5.034757
288.569042, 5.033503
288.563328, 5.027253
288.559802, 5.018967
288.556932, 5.013045
288.551098, 5.008559
288.544588, 5.006961
288.538212, 5.006395
288.531925, 5.006517
288.525638, 5.006640
288.519441, 5.007450
288.513244, 5.008260
288.507002, 5.008726
288.500536, 5.007472
288.493982, 5.005530
288.487829, 5.006684
288.482257, 5.012311
288.476506, 5.016561
288.470398, 5.018059
288.464111, 5.018181
288.457735, 5.017615
288.452168, 5.015194
288.448266, 5.009407
288.445664, 5.005549
288.443761, 4.998975
288.437770, 4.993286
288.431394, 4.992720
288.425420, 4.995250
288.419714, 4.999844
288.414007, 5.004439
288.408033, 5.006969
288.401836, 5.007779
288.395147, 5.004805
288.388146, 4.999423
288.381279, 4.995073
288.374680, 4.992787
288.368080, 4.990500
288.361347, 4.987182
288.354837, 4.985584
288.348238, 4.983298
288.341549, 4.980324
288.335084, 4.979070
288.328574, 4.977472
288.322287, 4.977594
288.316090, 4.978404
288.309624, 4.977150
288.303159, 4.975896
288.297593, 4.973475
288.292724, 4.968339
288.287923, 4.963718
288.281843, 4.957341
288.275288, 4.955399
288.269091, 4.956209
288.262715, 4.955643
288.256339, 4.955077
288.249829, 4.953479
288.243230, 4.951193
288.237127, 4.944643
288.236391, 4.938967
288.237152, 4.931345
288.239747, 4.924359
288.245140, 4.917356
288.250846, 4.912762
288.256597, 4.908511
288.262438, 4.904949
288.268278, 4.901386
288.274297, 4.899200
288.280539, 4.898734
288.286915, 4.899300
288.293335, 4.900210
288.299890, 4.902152
288.306266, 4.902718
288.312597, 4.902940
288.318884, 4.902818
288.325215, 4.903040
288.331592, 4.903606
288.337834, 4.903140
288.344165, 4.903361
288.350318, 4.902207
288.356426, 4.900709
288.362623, 4.899899
288.368821, 4.899089
288.375018, 4.898279
288.381349, 4.898501
288.387636, 4.898378
288.393878, 4.897912
288.399897, 4.895726
288.405693, 4.891820
288.411131, 4.885161
288.416614, 4.878846
288.422365, 4.874596
288.428428, 4.872754
288.434581, 4.871600
288.440912, 4.871821
288.447154, 4.871355
288.453441, 4.871233
288.459505, 4.869391
288.465434, 4.866517
288.471185, 4.862266
288.476757, 4.856640
288.482463, 4.852045
288.488616, 4.850891
288.494903, 4.850769
288.501279, 4.851335
288.507700, 4.852245
288.514165, 4.853499
288.520005, 4.849937
288.524232, 4.842037
288.528459, 4.834137
288.533852, 4.827134
288.539380, 4.821164
288.543942, 4.815844
288.548682, 4.811901
288.565164, 4.809397
288.569296, 4.808856
288.575448, 4.807702
288.581333, 4.804484
288.587352, 4.802298
288.593549, 4.801487
288.599747, 4.800677
288.605810, 4.798835
288.611472, 4.793897
288.615900, 4.787545
288.619294, 4.781328
288.624102, 4.777901
288.630388, 4.777779
288.636854, 4.779033
288.643274, 4.779943
288.649695, 4.780853
288.656205, 4.782451
288.662536, 4.782673
288.668912, 4.783239
288.675244, 4.783461
288.682022, 4.787123
288.688079, 4.793328
288.691714, 4.797052
288.694583, 4.802974
288.696822, 4.812128
288.699892, 4.819599
288.701662, 4.825140
288.703566, 4.831713
288.706502, 4.838152
288.709439, 4.844590
288.710578, 4.853363
288.680144, 4.837399
288.674348, 4.841306
288.667883, 4.840052
288.661016, 4.835701
288.654015, 4.830319
288.647058, 4.825281
288.640593, 4.824027
288.637596, 4.827917
288.639956, 4.835306
288.639727, 4.841633
288.642663, 4.848072
288.643534, 4.854780
288.642473, 4.862791
288.641412, 4.870802
288.638285, 4.879082
288.635091, 4.886847
288.631696, 4.893064
288.630702, 4.901590
288.627508, 4.909355
288.626514, 4.917882
288.626419, 4.925241
288.631042, 4.928486
288.637462, 4.929396
288.643749, 4.929273
288.649946, 4.928463
288.656412, 4.929717
288.663056, 4.932347
288.669968, 4.937042
288.675847, 4.941871
288.680581, 4.945975
288.681854, 4.955780
288.677359, 4.961616
288.671519, 4.965178
288.665053, 4.963924
288.658633, 4.963014
288.652525, 4.964512
288.646550, 4.967043
288.640576, 4.969573
288.634557, 4.971759
288.628449, 4.973257
288.622297, 4.974412
288.616188, 4.975910
288.609991, 4.976720
288.603794, 4.977530
288.597686, 4.979028
288.592901, 4.982628
288.588473, 4.988979
288.582856, 4.994262
288.576926, 4.997136
288.570818, 4.998634
288.564621, 4.999444
288.558289, 4.999223
288.552003, 4.999345
288.545671, 4.999123
288.539385, 4.999245
288.533098, 4.999367
288.526767, 4.999145
288.520480, 4.999267
288.514059, 4.998357
288.507371, 4.995383
288.501603, 4.991414
288.496802, 4.986793
288.490990, 4.982480
288.484748, 4.982946
288.479488, 4.990981
288.473603, 4.994199
288.467674, 4.997074
288.461387, 4.997196
288.455620, 4.993226
288.452817, 4.987820
288.450713, 4.979698
288.445911, 4.975078
288.440010, 4.970077
288.435906, 4.962741
288.433305, 4.958883
288.431535, 4.953341
288.430731, 4.947149
288.432060, 4.941202
288.430090, 4.934113
288.423937, 4.935267
288.418052, 4.938485
288.412391, 4.943424
288.406595, 4.947330
288.400353, 4.947796
288.394200, 4.948951
288.388181, 4.951137
288.383486, 4.955424
288.378924, 4.960744
288.376341, 4.951635
288.370762, 4.946417
288.364297, 4.945163
288.358054, 4.945629
288.351857, 4.946439
288.345570, 4.946561
288.339328, 4.947027
288.332997, 4.946805
288.326665, 4.946583
288.320200, 4.945329
288.313556, 4.942699
288.307136, 4.941789
288.300804, 4.941567
288.294250, 4.939625
288.287516, 4.936307
288.280872, 4.933677
288.274854, 4.935863
288.268745, 4.937361
288.262325, 4.936451
288.259410, 4.930185
288.264893, 4.923870
288.270734, 4.920308
288.276752, 4.918122
288.283307, 4.920064
288.289371, 4.918221
288.295523, 4.917067
288.301855, 4.917289
288.308052, 4.916479
288.314250, 4.915669
288.320447, 4.914859
288.326778, 4.915081
288.333020, 4.914615
288.339307, 4.914492
288.345505, 4.913682
288.351702, 4.912872
288.357899, 4.912062
288.364007, 4.910564
288.370250, 4.910098
288.376536, 4.909976
288.382912, 4.910542
288.389333, 4.911451
288.395754, 4.912361
288.402085, 4.912583
288.408193, 4.911085
288.414167, 4.908555
288.419963, 4.904649
288.425401, 4.897990
288.430973, 4.892363
288.437171, 4.891553
288.443859, 4.894527
288.450096, 4.902109
288.456153, 4.908314
288.462708, 4.910256
288.468861, 4.909102
288.475058, 4.908292
288.481166, 4.906794
288.487274, 4.905296
288.493204, 4.902421
288.499223, 4.900235
288.504973, 4.895985
288.509267, 4.888601
288.513829, 4.883281
288.519714, 4.880063
288.525643, 4.877189
288.531483, 4.873626
288.537145, 4.868688
288.541372, 4.860788
288.544499, 4.852507
288.547961, 4.846807
288.551355, 4.840590
288.555895, 4.835099
288.561690, 4.831192
288.567575, 4.827974
288.573326, 4.823724
288.579032, 4.819129
288.584872, 4.815567
288.591025, 4.814413
288.597223, 4.813602
288.603554, 4.813824
288.609841, 4.813702
288.616172, 4.813924
288.622727, 4.815866
288.629371, 4.818496
288.633910, 4.813005
288.637372, 4.807304
288.641822, 4.801125
288.647841, 4.798939
288.653994, 4.797784
288.660191, 4.796974
288.666567, 4.797540
288.673211, 4.800170
288.677091, 4.805786
288.680095, 4.812740
288.683232, 4.820727
288.683848, 4.828168
288.735269, 4.800804
288.735766, 4.796541
288.739725, 4.797913
288.711592, 4.755968
288.705796, 4.759874
288.700453, 4.759173
288.697517, 4.752735
288.695747, 4.747194
288.698310, 4.742660
288.703340, 4.740953
288.709806, 4.742207
288.715519, 4.748457
288.815267, 4.737342
288.817629, 4.731260
288.823559, 4.728386
288.829980, 4.729296
288.835725, 4.733093
288.836863, 4.741866
288.832212, 4.746498
288.825836, 4.745932
288.820136, 4.742478
288.622971, 4.850121
288.619069, 4.844334
288.613011, 4.838128
288.606367, 4.835498
288.600036, 4.835276
288.594017, 4.837462
288.588177, 4.841025
288.582471, 4.845619
288.576720, 4.849870
288.570924, 4.853776
288.564995, 4.856650
288.559288, 4.861245
288.554570, 4.865360
288.550254, 4.872572
288.544637, 4.877855
288.538976, 4.882793
288.533225, 4.887043
288.527563, 4.891982
288.523002, 4.897301
288.519607, 4.903518
288.516279, 4.910251
288.512951, 4.916983
288.509690, 4.924232
288.506563, 4.932513
288.504134, 4.938078
288.503838, 4.943890
288.503542, 4.949701
288.503380, 4.956545
288.504117, 4.962221
288.504921, 4.968414
288.506757, 4.974471
288.510660, 4.980259
288.516762, 4.986808
288.523495, 4.990126
288.530050, 4.992068
288.536470, 4.992978
288.542757, 4.992856
288.548955, 4.992046
288.555018, 4.990204
288.561037, 4.988018
288.566966, 4.985143
288.572762, 4.981237
288.578468, 4.976642
288.583862, 4.969640
288.589255, 4.962637
288.593683, 4.956285
288.596810, 4.948005
288.597871, 4.939994
288.599200, 4.934047
288.600462, 4.927585
288.603656, 4.919820
288.606783, 4.911540
288.610178, 4.905323
288.613439, 4.898074
288.616700, 4.890826
288.619760, 4.882029
288.622820, 4.873232
288.623948, 4.865737
288.624043, 4.858378
288.589862, 4.870193
288.583129, 4.866875
288.576887, 4.867341
288.570912, 4.869872
288.565072, 4.873434
288.559277, 4.877340
288.553615, 4.882279
288.548043, 4.887905
288.542426, 4.893188
288.537032, 4.900191
288.532604, 4.906542
288.529277, 4.913275
288.525949, 4.920007
288.522822, 4.928288
288.519762, 4.937085
288.517046, 4.945837
288.516110, 4.957505
288.516015, 4.964864
288.517985, 4.971954
288.524043, 4.978159
288.530821, 4.981821
288.537375, 4.983764
288.543617, 4.983297
288.549815, 4.982487
288.555878, 4.980645
288.561808, 4.977771
288.567469, 4.972832
288.572997, 4.966862
288.577224, 4.958962
288.580552, 4.952229
288.583612, 4.943432
288.586748, 4.932527
288.589196, 4.921711
288.591822, 4.912271
288.593183, 4.903871
288.594244, 4.895860
288.593507, 4.890184
288.593669, 4.883340
288.592865, 4.877148
288.538936, 4.752998
288.532649, 4.753120
288.530768, 4.746719
288.534431, 4.742566
288.537692, 4.735318
288.538686, 4.726791
288.536849, 4.720733
288.538145, 4.714529
288.550869, 4.707355
288.555587, 4.703240
288.557860, 4.696470
288.562689, 4.693215
288.569021, 4.693437
288.575620, 4.695723
288.577457, 4.701780
288.580804, 4.708690
288.581321, 4.718069
288.578405, 4.725272
288.573843, 4.730592
288.567869, 4.733122
288.561850, 4.735308
288.555876, 4.737839
288.543431, 4.747163
288.417491, 4.723741
288.411561, 4.726616
288.413680, 4.730800
288.408590, 4.736101
288.405810, 4.730866
288.402985, 4.725288
288.398807, 4.728703
288.393036, 4.729562
288.387084, 4.732265
288.389909, 4.737843
288.396240, 4.738065
288.402438, 4.737255
288.407592, 4.720312
288.412220, 4.715509
288.409418, 4.710102
288.413549, 4.709562
288.412746, 4.703370
288.408614, 4.703910
288.405744, 4.697987
288.406962, 4.691181
288.400363, 4.688895
288.399011, 4.694669
288.392479, 4.692899
288.393492, 4.688568
288.387700, 4.688451
288.381681, 4.690637
288.386527, 4.695601
288.380137, 4.698973
288.375321, 4.698291
288.372959, 4.704372
288.378593, 4.707310
288.379464, 4.714018
288.380267, 4.720211
288.373802, 4.718957
288.372998, 4.712764
288.367002, 4.715122
288.367739, 4.720799
288.369709, 4.727888
288.375639, 4.725014
288.374511, 4.732509
288.380125, 4.731250
288.383578, 4.737621
288.386236, 4.725728
288.392059, 4.713946
288.388492, 4.710739
288.391055, 4.706205
288.396175, 4.705186
288.397202, 4.713099
288.418708, 4.716935
288.419613, 4.707720
288.418742, 4.701011
288.419159, 4.693435
288.412774, 4.695494
288.414823, 4.687004
288.407956, 4.682654
288.401133, 4.678648
288.394266, 4.674298
288.388024, 4.674764
288.382273, 4.679014
288.376656, 4.684297
288.372184, 4.690304
288.368856, 4.697037
288.366494, 4.703118
288.367298, 4.709311
288.163874, 4.841563
288.157185, 4.838589
288.150854, 4.838367
288.144745, 4.839865
288.138950, 4.843771
288.134889, 4.850250
288.133707, 4.860026
288.136643, 4.866464
288.141445, 4.871085
288.147190, 4.874882
288.153610, 4.875792
288.159808, 4.874982
288.165603, 4.871075
288.169307, 4.861844
288.168624, 4.853887
288.167888, 4.848210
288.109422, 4.939996
288.103537, 4.943214
288.099110, 4.949566
288.094414, 4.953853
288.088217, 4.954663
288.081885, 4.954441
288.075286, 4.952155
288.071020, 4.951663
288.075448, 4.945312
288.072645, 4.939905
288.075406, 4.931498
288.074634, 4.922852
288.068799, 4.918367
288.062155, 4.915736
288.055199, 4.910698
288.048198, 4.905316
288.041197, 4.899933
288.035295, 4.894932
288.030494, 4.890312
288.024593, 4.885310
288.018892, 4.881857
288.014078, 4.874440
288.009519, 4.866289
288.002741, 4.862627
287.996275, 4.861373
287.989989, 4.861495
287.983836, 4.862649
287.977728, 4.864147
287.971530, 4.864957
287.965288, 4.865424
287.959002, 4.865546
287.952804, 4.866356
287.946607, 4.867166
287.940275, 4.866944
287.933944, 4.866722
287.927747, 4.867532
287.921772, 4.870062
287.915709, 4.871905
287.909690, 4.874091
287.903537, 4.875245
287.897653, 4.878464
287.891812, 4.882026
287.886106, 4.886620
287.880445, 4.891559
287.876017, 4.897910
287.872488, 4.903095
287.871159, 4.909041
287.869897, 4.915504
287.868402, 4.922872
287.864341, 4.929350
287.858590, 4.933601
287.853180, 4.932384
287.847502, 4.929102
287.841215, 4.929225
287.835107, 4.930723
287.829312, 4.934629
287.825627, 4.938610
287.824919, 4.943950
287.826268, 4.951646
287.829138, 4.957568
287.835173, 4.963602
287.839598, 4.970720
287.841448, 4.979575
287.844184, 4.984465
287.843553, 4.987696
287.845657, 4.995818
287.845262, 5.003567
287.843267, 5.009775
287.845104, 5.015833
287.848362, 5.022054
